time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3600000000000008,-0.05739784355559159,-0.1165911197585251,2.1788992293672353,6.249407613168728,0.020739931747754348,0.0,-0.13794631703959323,-0.27022296145021685,2.7947399323032305,-0.04198048153721091,0.02394369075319958,0.0,460.2864078923915,460.28141526988514,461.9674423650333,460.46290005353677
1.4000000000000008,-0.06311336870585227,-0.12772235387019365,2.2923044704665245,6.2478171054747484,0.02166034952958018,0.0,-0.1478845760422419,-0.2864336265296896,2.8754038233172547,-0.0345067338776299,0.019776877266496257,0.0,451.855534254653,451.3514199116377,449.98412704622734,450.88991732365935
1.4400000000000008,-0.0692530178458496,-0.13954603978141555,2.4097596563421306,6.246354870711512,0.022351590437900803,0.0,-0.1591509186854309,-0.30483132103152044,2.997174546493375,-0.04601009878036224,0.0005999056525054173,0.0,471.51316388131795,469.2855475815789,470.43152302083456,469.0929405545051
1.4800000000000009,-0.07583384618584747,-0.15209555726268195,2.5313904149519324,6.244707113703454,0.022299071798156156,0.0,-0.16989076534790531,-0.3227473091356573,3.0842276028273203,-0.031797424904294866,-0.009708611920478477,0.0,455.2079168452194,453.96889159538745,454.7112287361534,456.4149559536599
1.520000000000001,-0.08286790880003221,-0.1654197267683043,2.657608972360945,6.24348031383299,0.02188950987243743,0.0,-0.1817817919414281,-0.3435378399586484,3.226476268487794,-0.02770646990373407,-0.011956713249955606,0.0,479.36330681888876,479.10712077049993,480.9431817535756,481.4074930424406
1.560000000000001,-0.09036810209410862,-0.17957925589721774,2.7892862743099927,6.242281527283222,0.02142024908223128,0.0,-0.1931922172527197,-0.3645000750348238,3.3571742227761106,-0.041547019433121196,-0.011075361854098733,0.0,475.8239480579785,475.92527989781166,476.8294203245939,475.24047964174315
1.600000000000001,-0.09829757017826138,-0.19454774579351858,2.9251468222960524,6.2406618580096485,0.02091545779106596,0.0,-0.2032533751678031,-0.3840170849551578,3.435716387314643,-0.03769695849986548,-0.018710250990520653,0.0,454.3860401956792,453.46710294923906,452.4284632058893,452.8923895776922
1.640000000000001,-0.10662243407397537,-0.21030787621246327,3.0640503892136346,6.239083794981635,0.020069142504894444,0.0,-0.21294810737391356,-0.4040712433892198,3.509331137859452,-0.046774101122721054,-0.03580905780076233,0.0,451.967390497948,449.89536948654455,452.66598086823956,451.56814066193925
1.680000000000001,-0.11530394780878384,-0.2268354156481009,3.20477051077681,6.237194315927233,0.01855294303176347,0.0,-0.22105576574195607,-0.4224007338442874,3.526639834657173,-0.0487199370589356,-0.047764650421505454,0.0,425.4501006343673,423.9109595489932,425.8255977267666,425.57437823369804
1.720000000000001,-0.12432830242257872,-0.24418984636105162,3.34787187572917,6.235145482686953,0.016624771842002062,0.0,-0.23006354456554645,-0.4454272446698323,3.628243844365739,-0.068824764159425,-0.0859298861573633,0.0,467.46749731698145,462.98267948741494,465.74593801792815,463.3793979563994
1.7600000000000011,-0.1336695362324048,-0.26242074612417754,3.4936721777552555,6.232357285530721,0.013306560438097748,0.0,-0.23681594478430765,-0.46626172824092915,3.6617045182165127,-0.07272460780208133,-0.07633578522604345,0.0,433.30147289566906,434.5038144910927,434.1513008397511,433.6563388334264
1.8000000000000012,-0.143257989673181,-0.28152808899304854,3.641182191028091,6.229577851400542,0.010543201333249819,0.0,-0.24244165389186143,-0.489261216890352,3.7136927588843323,-0.062424590449806514,-0.05683797644412589,0.0,441.01671523130796,443.4219976505603,443.13075943174204,444.39529245823195
1.8400000000000012,-0.1530295489120263,-0.30148422232782074,3.788999719014677,6.227032446751263,0.008339559502061,0.0,-0.24603663671471243,-0.5086605179282349,3.677242808789406,-0.0680589982509639,-0.050771530798963606,0.0,399.1433587741163,399.9705861348213,399.8667934016637,399.09258569634187
1.8800000000000012,-0.16296761601258758,-0.3225007383677176,3.940062849883169,6.224214136122573,0.006370975959626435,0.0,-0.2507147159749567,-0.5423414468275544,3.8755338687674334,-0.08401307706605672,-0.04529460416325701,0.0,508.60993115418376,509.1968131674257,506.9857506055371,505.2600003428061
1.9200000000000013,-0.17305731161944526,-0.3447767664150905,4.097002783586369,6.2211817128548965,0.004469037150791166,0.0,-0.2536615586843459,-0.5716474801351793,3.9712623719269056,-0.06263505777644313,-0.05901175591584888,0.0,465.3480987512924,463.7332047698161,463.66127921838563,466.16924803433864
1.9600000000000013,-0.18325082136926613,-0.3683308088264639,4.259011067847404,6.219429510437582,0.002106018436770718,0.0,-0.25585072053285424,-0.6061828460048861,4.128826125796051,-0.024218335344772014,-0.05926819327599449,0.0,492.9177493391363,492.88725326341364,489.8693887893122,494.1344106061603
2.0000000000000013,-0.1935022351434495,-0.3931526772310839,4.425265498974421,6.218578906213136,6.283080915015683,0.0,-0.25658965723127336,-0.6349577174013135,4.18377636304623,-0.014680265122319285,-0.04700104900686746,0.0,446.54227494496826,448.0387962314306,448.0306622303666,449.1924673059474
2.0400000000000014,-0.2037646220059083,-0.4190115161902824,4.591842357659959,6.217893613596047,6.2811491783754025,0.0,-0.2564471995988755,-0.6580138545334488,4.145142154255347,-0.03190536843314487,-0.05309912826906614,0.0,401.920151962764,401.0884511471464,404.36972042166553,402.0351683141634
2.0800000000000014,-0.21400301914305733,-0.44592554638378984,4.758813422492408,6.216751127917961,6.278955183035558,0.0,-0.255354741214479,-0.6877516237777993,4.203282573790344,-0.021329543484636223,-0.0621468917373555,0.0,448.58801454020903,447.48245766323214,450.5354873618469,451.81614342129484
2.1200000000000014,-0.22417323839649483,-0.4741025428214551,4.929060638775038,6.216140857554429,6.276550681330823,0.0,-0.25300354172542944,-0.7211338593743618,4.308849312677981,-0.004294061319401505,-0.05521299727598865,0.0,470.8890796854889,471.6906763650338,470.9667945859698,472.9392987217861
2.1600000000000015,-0.23423512570696164,-0.5035300279281067,5.102185213963546,6.215873052371583,6.274321839342342,0.0,-0.24997274051063775,-0.750238728248681,4.347293322848116,-0.028272544878417533,-0.05736001570752339,0.0,441.740213874317,441.4724113271632,443.25435663763454,440.28838572304454
2.2000000000000015,-0.24413740878837395,-0.5342669454294348,5.2789396665864246,6.214784954902205,6.271930544431289,0.0,-0.2449955010683999,-0.786663373574894,4.490107718561472,-0.024372625523039194,-0.07381456122049557,0.0,489.6531953725894,487.8110954585941,488.97793843245455,489.41346404102285
2.2400000000000015,-0.2538206617721487,-0.5664341933362356,5.460845264744471,6.213832064771264,6.268879560358172,0.0,-0.2389880716355719,-0.8217450946513096,4.6049042454259475,-0.022280663395187816,-0.09124511321562592,0.0,479.10104406591677,477.104389939483,477.6776081312976,477.9168411491146
2.2800000000000016,-0.2632390911265991,-0.5999799255883632,5.646842869543633,6.2128707677859865,6.265284802092673,0.0,-0.23171720663511322,-0.8555818123820708,4.694759046175629,-0.03133807637004973,-0.0863429873730914,0.0,467.5632967796248,468.1295453945016,468.3958833001499,467.33794003791905
2.3200000000000016,-0.27236803261331316,-0.6347518389047634,5.834488449086647,6.21196470750302,6.261958544952876,0.0,-0.22456483236946673,-0.8830715984692807,4.6875259345572715,-0.009032177727165094,-0.07618148859978764,0.0,423.1109927866722,424.4152805959285,420.8207182773899,423.7072620135815
2.3600000000000017,-0.2812008245159741,-0.6705800074497934,6.021143515155349,6.211527485464849,6.25894343906576,0.0,-0.21693948139104735,-0.9083613929085893,4.645318116062371,-0.01922079039776039,-0.07319062801156533,0.0,405.0190513154405,405.41732797243725,406.05113965452693,404.67768317184164
2.4000000000000017,-0.2896536316827775,-0.7075813796768099,6.208304785985,6.210658681379918,6.255924650715949,0.0,-0.2055462180212675,-0.9417373514441988,4.712578333663551,-0.038824741551265626,-0.09916275821557219,0.0,459.70908578025904,456.6063564820687,459.1720637713935,456.8329516191026
2.4400000000000017,-0.2976419143330905,-0.7458740266846884,6.397424638657327,6.209162665600029,6.252114149878468,0.0,-0.19366225841265614,-0.9729736484473988,4.743325252716631,-0.03376738479474273,-0.08716503104633487,0.0,440.22731662641115,441.7061675025345,442.12974641236156,442.75371688507045
2.4800000000000018,-0.30515701046939897,-0.7853491481955831,6.586698767396097,6.207723189107645,6.248548583535598,0.0,-0.18193119793792736,-1.0008492733658916,4.720420147894895,-0.047063681268114714,-0.09798387659983057,0.0,416.1764634774853,414.7460160908461,417.04741058778905,415.3007060935674
2.520000000000002,-0.3121895507622155,-0.8259221485459024,6.7746761990213775,6.206002716345132,6.244533735369849,0.0,-0.16952714316216266,-1.0278911842263205,4.678531189345741,-0.03468741290288991,-0.12227752644296344,0.0,408.2727871316733,404.9973299303854,404.49080080320084,406.15814778570643
2.560000000000002,-0.3185620196401099,-0.8678540551616027,6.9643971325626834,6.204537625890914,6.239629297426847,0.0,-0.1487897625405316,-1.0687714854490993,4.807188303289228,-0.04521781677576932,-0.1236581847409963,0.0,486.1280984068913,485.96066958447824,486.34314343376485,485.15797339370744
2.600000000000002,-0.324163426705366,-0.9112420404785749,7.1567886576790425,6.202727738762647,6.234949671114926,0.0,-0.13103957363081015,-1.1007188012289286,4.812350747491975,-0.045335590939783496,-0.10536393962094125,0.0,429.01890940447606,431.3296524114798,430.9488052130263,430.9326149437936
2.640000000000002,-0.32894947421427995,-0.9560362885908176,7.350787957845352,6.200922026123038,6.230686090362521,0.0,-0.10802570213062744,-1.1390869698158503,4.887404313168491,-0.04457892068042515,-0.11108090217083225,0.0,463.9758916100887,463.292569014653,463.35485600801155,463.443000852577
2.680000000000002,-0.33280465111947216,-1.002336262068322,7.547225990955666,6.199107936721489,6.226142760321299,0.0,-0.0845005327617735,-1.176002139832914,4.934352562971194,-0.04795692820153205,-0.13107093108317106,0.0,451.9976184946043,449.56238177018986,452.1968188872581,451.787244841211
2.720000000000002,-0.3357366122239021,-1.0500436205274783,7.744523471859236,6.197197548486994,6.220904781978835,0.0,-0.061842268142609846,-1.2094618128887313,4.930498768924439,-0.04718313697959659,-0.13059105629313764,0.0,427.4617240536302,427.5065914807201,427.79235288689455,427.88971036490307
2.760000000000002,-0.3376472963958145,-1.0992063351314527,7.942839589860446,6.195273840707282,6.215606707575123,0.0,-0.03342104612930379,-1.2487693962045554,4.985134491019574,-0.051230148932972945,-0.16073779904003366,0.0,457.0774032136835,453.4414670414867,456.16337751410066,455.6769404008427
2.800000000000002,-0.33843498648441284,-1.1498782860269674,8.1424215356943,6.193324171085191,6.20945904865645,0.0,-0.005647086224178161,-1.2849297438716478,4.993898927304501,-0.04297969329646915,-0.14166201857024513,0.0,434.56201390752034,436.930797723354,432.8850737837514,433.92381287338566
2.840000000000002,-0.3380328012101018,-1.2020488185265934,8.342752236901271,6.191689474678721,6.203993517306166,0.0,0.02604665517763477,-1.3236822163543966,5.022521738319874,-0.03581489730769158,-0.1269710471540646,0.0,443.8448125387224,445.63234976926117,443.47814650834795,444.35925983760416
2.880000000000002,-0.33639120751831675,-1.2556986587366148,8.543301722966882,6.190579352762546,6.198853756366518,0.0,0.05627433225689098,-1.3588786110361375,5.00495848312349,-0.014707484698812006,-0.13446175686224301,0.0,422.5163976763109,421.53024864176723,421.25629664914857,423.985305809071
2.920000000000002,-0.33338611891869946,-1.3108899582886973,8.744492484382503,6.190007301435514,6.193497276638599,0.0,0.0942670793837754,-1.4007105977265135,5.054413806868943,-0.013143829183530345,-0.13237293021622165,0.0,454.6314980001644,454.86642967680365,454.1674231362995,454.35564660341754
